dataset_group,video_id,source_id,clip_id,clip_name,source_video_gcs_path,source_audio_gcs_path,start_time,end_time,duration,clip_video_path,clip_video_gcs_path,has_audio,status,notes
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0038,clip_0038,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,228.0,234.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0038.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0038.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0039,clip_0039,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,234.0,240.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0039.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0039.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0040,clip_0040,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,240.0,246.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0040.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0040.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0041,clip_0041,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,246.0,252.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0041.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0041.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0042,clip_0042,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,252.0,258.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0042.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0042.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0043,clip_0043,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,258.0,264.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0043.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0043.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0044,clip_0044,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,264.0,270.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0044.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0044.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0045,clip_0045,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,270.0,276.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0045.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0045.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0046,clip_0046,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,276.0,282.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0046.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0046.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0047,clip_0047,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,282.0,288.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0047.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0047.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0048,clip_0048,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,288.0,294.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0048.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0048.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0049,clip_0049,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,294.0,300.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0049.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0049.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0050,clip_0050,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,300.0,306.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0050.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0050.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0051,clip_0051,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,306.0,312.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0051.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0051.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0052,clip_0052,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,312.0,318.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0052.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0052.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0053,clip_0053,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,318.0,324.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0053.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0053.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0054,clip_0054,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,324.0,330.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0054.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0054.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0055,clip_0055,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,330.0,336.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0055.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0055.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0056,clip_0056,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,336.0,342.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0056.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0056.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0057,clip_0057,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,342.0,348.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0057.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0057.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0058,clip_0058,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,348.0,354.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0058.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0058.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0059,clip_0059,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,354.0,360.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0059.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0059.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0060,clip_0060,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,360.0,366.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0060.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0060.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0061,clip_0061,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,366.0,372.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0061.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0061.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0062,clip_0062,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,372.0,378.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0062.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0062.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0063,clip_0063,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,378.0,384.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0063.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0063.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0064,clip_0064,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,384.0,390.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0064.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0064.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0065,clip_0065,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,390.0,396.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0065.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0065.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0066,clip_0066,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,396.0,402.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0066.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0066.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0067,clip_0067,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,402.0,408.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0067.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0067.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0068,clip_0068,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,408.0,414.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0068.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0068.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0069,clip_0069,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,414.0,420.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0069.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0069.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
argentina/new_discovery,ITovsJg-q5c,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_0070,clip_0070,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_videos/ITovsJg-q5c/ITovsJg-q5c.f398.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/source_audio/ITovsJg-q5c/ITovsJg-q5c.f251.webm,420.0,426.0,6.0,C:\Users\bianc\NLP Natural Language Processing\labios-argentos\data_release\work\new_discovery_ingest\ITovsJg-q5c\clips_with_audio\clip_0070.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_0070.mp4,true,completed_clip_with_audio,fixed_window_from_downloaded_source
