dataset_group,source_id,clip_id,existing_text,large_text,turbo_text,clean_text,status,confidence,patch_count,gpt_status,notes
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0097,creo que un argentino va a paraguay y ya tiene una preconcepcion,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0098,y al tener eso como que la interaccion la onda y todo no va a ser lo mismo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0099,hay que entrar con una mente abierta y todas las cosas van a fluir,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0100,y van a salir bien pero en este momento estoy como muy agachado,,,,blocked_alignment_failed,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0101,no sabes como me duelen los pies en este momento pero queria saludarles un poco mas antes de que me vaya,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0102,y decirles que los quiero mucho y que todo esto de subir videos todos los dias me esta resultando super bien,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0103,porque puedo estar un rato con ustedes todos los dias acabo de comprar un tripode que me va a permitir caminar con ese tripode,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0104,y poder como mostrar un poco mas y mostrar mas de la calle no,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0105,hay un lugar en los angeles que se llama santa monica,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0106,y tiene como todo un pier es como tipo un puentecito,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0107,no se como se llama en castellano pero despues les voy a mostrar eso,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0108,no se como va a ser el tema del viento pero bueno vamos a ver,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0109,bueno un muelle tal cual un muelle,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0110,bueno me duelen un monton mis pies me tengo que ir,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0111,tambien me invitaron a una cena aca asi que claro aca son las 740,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0112,alla son casi las 12 a ustedes los quiero mucho,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0113,y mañana nos vemos nos vemos en otro live,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0114,dale flavia te quiero mucho ana te quiero mucho,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0115,pau hasta la mañana te quiero lucas chau,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0116,cesar nos vemos matias chau los quiero,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0000,holi holis bellos mios como estan soy yo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0001,la señora elfa y hoy en el video de la fecha vamos a hablar de anecdotas de pueblos,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0002,ustedes me mandaron sus anecdotas de pueblo a djforanachorracom,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0003,sobre infidelidades cosas de pueblo vieron lo que pasa en el pueblo queda en el pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0004,ademas pasan cosas terribles en el pueblo y una que tiene que hacer irse del pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0005,muchas historias tragicas cosas que van a entender los que son de pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0006,yo elegi las mejores anecdotas que me mandaron y ahora voy a reaccionar,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0008,te escribo porque necesito escupir un veneno que tengo guardado en mi epoca de pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0009,te pido por favor anonimato total porque si esto se filtra me tengo que ir a vivir a la antartida,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0010,el tema del pueblo ademas es que siempre todo es un secreto,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0011,porque realmente si se filtra cualquier cosa tenes que ir a otro pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0012,contexto soy de un pueblo del interior de la provincia de buenos aires en donde somos aproximadamente 5000 habitantes,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0013,yo tenia 15 años y salia con un machote de 19 que trabajaba en la panaderia del pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0014,el pibe era el tipico rudo alto peleador boliche,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0015,obviamente esta mal chicos si tenes 15 años y estas con el de 19 se entiende tenes un tratamiento como me la mandan pero bueno se entiende,,,,blocked_alignment_failed,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0016,no voy a empezar a hacer bajada de linea pero bueno si es ilegal ademas que bajada de linea es un delito,,,,blocked_alignment_failed,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0017,pero digo para que no explote el chat pero bueno que quieren que haga estas cosas pasan,,,,blocked_alignment_failed,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0018,esto paso en el pueblo viste el pibe era el tipico rudo alto peleador,,,,blocked_alignment_failed,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0019,peleador boliche al que iba boliche en el que armaba quilombo cuestion que el tipo me vivia metiendo los cuernos con la hija del panadero,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0020,que en ese momento era menor que yo si un horror todo ademas siento que los pueblos,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0021,esto capaz estoy estereotipando seguro estoy estereotipando pero siento que los pueblos pasan,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0022,vieron que antes en la epoca de nuestros abuelos era como comun que,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0023,no se vos le mandas a tu abuela abuelita a que edad conociste al abuelo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0024,y te dicen a los 12 y que edad tenia el abuelo 20,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0025,y a que edad te casaste a los 13 y no se le mueve un pelo viste y te lo cuentan,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0026,pero vieron que en la epoca de nuestros abuelos era medio asi era como re normal,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0027,y siento que los pueblos para mi eso quedo como que estar un poquito de,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0028,nos ayornaron viste no llego todavia que es un delito,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0029,no te podes o sea no puede pasar eso un 31 de diciembre los encuentro chapando en el boliche con la hija del panadero,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0030,mi reaccion fue reirme de los nervios y esconderme en el baño,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0031,mientras mi amiga me pedia que salgamos cuando sali el macho me agarro el brazo tan fuerte que me dejo las pulseras marcadas,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0032,obviamente ahi se pudrio todo o eso creia yo lo fuerte viene despues,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0033,nosotros cuando eramos novios ibamos siempre a la iglesia catolica,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0034,el era el chofer del cura le manejaba la camioneta para todos lados,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0035,un dia lo veo con ropa y zapatillas de marca la del cocodrilo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0036,vos me entendes si todos te entendemos que no se podia pagar nada y andaba con ropa de primera marca,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0037,yo ahi sospeche porque alguien de pueblo es raro verlo con esa ropa cotidianamente,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0038,pero no me daba el cerebro para tanto manipulador pero ademas claro en el pueblo te miran mucho la ropa,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0039,y si viene alguien con ropa de marca o cambio el auto o lo que sea,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0040,ya todos se dan cuenta porque todos te conocen la ropa que eso no pasa en la ciudad,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0041,y ademas no se siento que en el pueblo hay como eventos,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0042,tipo la peña viste o la misa de los domingos donde todas las mujeres van vestidas bien,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0043,los hombres tambien y tienen ropa para eso que se las conoces la ropa,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0044,a eso voy y que si un dia aparece uno con ropa de la costa años despues en 2019 estoy en la casa de una compañera de la escuela,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0045,y salta la madre y me dice viste que tu ex se garcha al cura,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0046,ahi me cerro todo el pibe se juntaba con los amigos a cenar y despues se iban a la iglesia,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0047,pero no a rezar el rosario martin se iban a coger al cura,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0048,y todos lo sabian menos yo imaginate mi cara de estupida al final el mas rudo termino siendo el mas puto del pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0049,te amo nunca te solte la mano y espero que esta ata te este dando años de vida,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0050,si es lo de menos que sea el puto del pueblo es el pedo del pueblo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0051,es el todo del pueblo porque este no era el que tambien estaba con la mina con vos que tenias 15 años y con la que era menor que vos,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0052,que no quiero ni preguntar la edad era todo del pueblo que sea el puto bueno es lo de menos me parece,,,,baseline_existing_only,low,0,blocked_no_asr_context,
argentina/existing,f22__ME_ACUSARON_DE_BRUJA_Y_ME_TUVE_QUE_IR_DEL_PUEBLO_-,f22::ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -::clip_0053,plot twist pedo y puto si porque parecia que la anecdota iba a ir para el lado de la pedo,,,,baseline_existing_only,low,0,blocked_no_asr_context,
