dataset_group,source_id,clip_id,clip_name,model_role,model_name,device,compute_type,audio_path,audio_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0040,clip_0040,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0040.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0040.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0040.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0040.txt,"Claro que, yo cagué, vomité todo el baño y me fui a dormir Dejé todo el piso así Mi tío se levantó en la oscuridad, a la madrugada Al baño, y así descalzo Entró al baño, pisó todo, se resbaló",es,11.15,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0042,clip_0042,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0042.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0042.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0042.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0042.txt,Que nos estábamos riendo Y mi tío dijo ¿Quién fue el que hizo esto? ¿Cómo no avisaron? Así que en el medio del chastre Lo levantamos Y no podía caminar mi tío Y hablando en serio Con la calle,es,8.36,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0044,clip_0044,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0044.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0044.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0044.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0044.txt,"locura, ese día casi lo hago mierda pero que pibe forro, como con 10 años voy a hacer eso, era obvio que alguien iba a entrar al baño y en la oscuridad iban a pisar ese chaste",es,9.449,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0045,clip_0045,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0045.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0045.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0045.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0045.txt,"Así que amigos, quería compartir con ustedes esta anécdota Cada dato fue importante Porque todo lo que fuimos comiendo ese día Que fue una mezcla tremenda Hizo que me sienta muy mal Así que amigos, espero que les haya gustado esta anécdota Y les haya sacado una",es,10.19,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0000,clip_0000,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/audio_cache/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0000.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0000.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0000.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0000.txt,bienvenida a una anécdota graciosa hoy les voy a contar una historia real como se dice story time algo que es real algo que pasó y que realmente casi terminó,es,8.821,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0001,clip_0001,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/audio_cache/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0001.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0001.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0001.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0001.txt,De una manera muy trágica Porque fue un cago de risa lo que pasó Es una de las anécdotas de las experiencias que me han pasado en la vida Más raras Y quédense hasta el final del video porque no lo van a...,es,8.51,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0002,clip_0002,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/audio_cache/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0002.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0002.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0002.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0002.txt,"paso eso. Antes que nada, muchas gracias por darnos gusta al video, compartirlo con sus amigos, suscribirte al canal, activar la campanita, todo eso que ustedes saben. Así que ponete cómodo, cómodo de ahí en tu casa.",es,8.299,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0003,clip_0003,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0003.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0003.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0003.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0003.txt,"Porque te voy a contar el día que casi mato a mi tío A ver, no soy un asesino Pero lo que pasó provocó que él casi pierda la vida Así que empezamos Vamos a...",es,10.401,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0004,clip_0004,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0004.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0004.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0004.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0004.txt,empezar por el principio obviamente para que entiendan bien la historia cómo fue qué pasó con quién estaba qué edad tenía cuando actualmente no me voy de vacaciones mucho con familias y cada,es,9.32,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0005,clip_0005,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0005.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0005.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0005.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0005.txt,"Tanto, un momento del verano Capaz coincidimos, están mis abuelos Va mi mamá o mi papá, mi hermano Y es porque, bueno, pasó el tiempo, soy más grande No vacacionamos en familia todos juntos",es,10.46,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0006,clip_0006,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0006.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0006.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0006.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0006.txt,con amigos así que cuando yo era chiquitito estoy hablando de cuando tenía menos de 10 años era un momento que íbamos de vacaciones todo el tiempo con mi familia y uno de nuestros lugares favoritos,es,10.311,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0008,clip_0008,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0008.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0008.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0008.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0008.txt,país de argentina así que en ese momento con mi familia íbamos todo el tiempo y la verdad que me encantaba y yo en ese momento no tenía mi hermano yo era chiquitito mi hermano todavía no existía y nuestras vacaciones,es,9.769,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0009,clip_0009,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0009.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0009.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0009.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0009.txt,momento se empezó a sumar a estas vacaciones a estos viajes mi tío y acá es cuando aparece en la historia en la anécdota y por qué casi muere un día no bueno resulta que emitidos empezó,es,9.59,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0013,clip_0013,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0013.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0013.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0013.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0013.txt,Nos acostumbrábamos a hacer muchas excursiones Nos encantaba porque bueno Había que recorrer el lugar Así que me acuerdo perfecto el día de este accidente Que excursión teníamos ese día Habíamos,es,10.729,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0019,clip_0019,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0019.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0019.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0019.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0019.txt,acuerdo perfecto así que fuimos y comimos un montón de tortas fritas después va a ser un dato boludo esto un dato innecesario pero no es importante para que entiendas qué pasó con mi tío en el final de esta historia así que,es,10.971,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0021,clip_0021,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0021.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0021.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0021.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0021.txt,duchita estábamos cansados la verdad tuvimos todo el día en la calle haciendo excursiones que trepaba la montaña que esto que lo otro te recansaba estamos cansados y eran como,es,7.82,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0022,clip_0022,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0022.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0022.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0022.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0022.txt,"Padres dicen, hey, la verdad, ni ganas De cocinar, estuvimos todo el día en la calle Una paja tremenda, ¿por qué no vamos a comprar A un supermercado? Compremos comida lista Así que nos vamos",es,8.96,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0028,clip_0028,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0028.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0028.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0028.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0028.txt,"Comido como tres empanadas fritas Una mezcla tremenda, mucho frito Y esto iba a terminar mal, eh Boludeamos un rato, pusimos la tele Que es una película, que no sé qué Hasta hace la hora de dormir, tipo 12",es,11.27,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0030,clip_0030,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0030.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0030.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0030.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0030.txt,y vieron cuando ustedes empiezan a soñar que no sé qué les está pasando algo y se les mezcla con el sueño o por ejemplo te estás haciendo pis realmente tomate mucha agua y te fuiste dormir,es,9.41,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0034,clip_0034,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0034.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0034.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0034.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0034.txt,"todo, no le apunté al inodoro y terminé cagando todo el piso y esto no se queda acá, lo que había hecho me dio más asco de lo que ya tenía y sin darme cuenta ¡PUM! un vomitazo tremendo ahí en el piso",es,10.249,completed_asr,
argentina/existing,f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0035,clip_0035,turbo,turbo,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/reconstructed_audio/clip_0035.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0035.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0035.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/turbo/f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real/clip_0035.txt,"Y yo con 10 años, bien sincero, sentado en ese ñodoro Dije, acabo de cagar, acabo de vomitar Y ya me siento bien No, no me siento mal, dije, me siento bien Me levanté cuidadosamente Y dije, bueno, ya",es,11.391,completed_asr,
